534,0
535,0
536,0
537,1
538,0
539,0
540,2
541,0
542,0
543,0
544,0
545,1
546,0
547,1
548,0
549,0
550,0
551,2
552,0
553,1
554,0
555,0
556,1
557,1
558,0
559,0
560,0
561,0
562,0
563,0
564,1
565,0
566,0
567,0
568,0
569,1
570,0
571,1
572,1
573,2
574,2
575,2
576,0
577,0
578,1
579,0
580,1
581,1
582,1
583,2
584,0
585,1
586,2
587,0
588,0
589,0
590,0
591,2
592,0
593,0
594,0
595,0
596,1
597,0
598,0
599,0
600,2
601,0
602,1
603,0
604,0
605,1
606,2
607,0
608,1
609,0
610,0
611,0
612,0
613,2
614,1
615,0
616,0
617,0
618,0
619,0
620,1
621,0
622,1
623,0
624,1
625,0
626,2
627,0
628,0
629,0
630,1
631,0
632,0
633,1
634,1
635,0
636,0
637,0
638,2
639,1
640,0
641,1
642,0
643,0
644,0
645,1
646,1
647,2
648,0
649,0
650,0
651,0
652,0
653,1
654,0
655,2
656,0
657,2
658,0
659,0
660,0
661,0
662,0
663,1
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,1
672,1
673,0
674,0
675,0
676,0
677,1
678,0
679,0
680,0
681,0
682,0
683,2
684,0
685,0
686,0
687,0
688,0
689,0
690,1
691,2
692,1
693,0
694,0
695,1
696,0
697,0
698,1
699,2
700,1
701,1
702,1
703,0
704,1
705,1
706,2
707,1
708,0
709,2
710,1
711,0
712,0
713,2
714,0
715,0
716,0
717,1
718,1
719,0
720,0
721,1
722,0
723,2
724,0
725,1
726,2
727,0
728,1
729,1
730,0
731,1
732,1
733,0
734,0
735,0
736,0
737,0
738,0
739,1
740,0
741,0
742,1
743,1
744,2
745,0
746,0
747,0
748,1
749,1
750,2
751,0
752,0
753,0
754,1
755,2
756,2
757,0
758,2
759,2
760,1
761,1
762,0
763,0
764,1
765,0
766,1
767,0
768,0
769,0
770,0
771,0
772,1
773,0
774,1
775,0
776,1
777,0
778,2
779,0
780,0
781,1
782,1
783,0
784,2
785,0
786,2
787,0
788,0
789,2
790,2
791,1
792,0
793,1
794,0
795,0
796,1
797,0
798,0
799,1
800,0
801,1
802,1
803,0
804,0
805,0
806,2
807,1
808,0
809,1
810,0
811,0
812,0
813,0
814,2
815,0
816,0
817,1
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,2
828,1
829,1
830,2
831,0
832,0
833,0
834,1
835,0
836,1
837,2
838,0
839,0
840,0
841,0
842,1
843,0
844,2
845,0
846,0
847,0
848,2
849,0
850,0
851,0
852,0
853,0
854,1
855,0
856,0
857,0
858,1
859,0
860,0
861,0
862,2
863,0
864,0
865,2
866,0
867,0
868,2
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,2
880,1
881,0
882,0
883,0
884,1
885,2
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,1
898,0
899,0
900,0
901,0
902,0
903,0
904,1
905,0
906,0
907,0
908,0
909,1
910,1
911,0
912,0
913,0
914,0
915,0
916,2
917,0
918,0
919,2
920,2
921,1
922,1
923,1
924,1
925,0
926,0
927,0
928,1
929,2
930,0
931,1
932,0
933,0
934,2
935,0
936,0
937,0
938,1
939,1
940,0
941,0
942,0
943,1
944,1
945,0
946,0
947,0
948,0
949,0
950,2
951,0
952,0
953,2
954,1
955,1
956,2
957,1
958,0
959,2
960,0
961,0
962,0
963,0
964,1
965,2
966,0
967,0
968,0
969,1
970,1
971,0
972,2
973,0
974,0
975,0
976,2
977,2
978,0
979,0
980,2
981,0
982,0
983,0
984,0
985,0
986,2
987,0
988,0
989,1
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,1
1002,0
1003,0
1004,0
1005,1
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,2
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,1
1022,0
1023,0
1024,0
1025,1
1026,0
1027,1
1028,1
1029,2
1030,1
1031,0
1032,0
1033,0
1034,1
1035,0
1036,1
1037,2
1038,1
1039,0
1040,0
1041,2
1042,2
1043,1
1044,0
1045,2
1046,0
1047,0
1048,1
1049,0
1050,1
1051,1
1052,0
1053,0
1054,0
1055,1
1056,1
1057,2
1058,1
1059,0
1060,0
1061,1
1062,1
1063,1
1064,1
1065,2
1066,0
1067,0
1068,0
1069,0
1070,1
1071,0
1072,0
1073,2
1074,0
1075,2
1076,0
1077,1
1078,0
1079,0
1080,1
1081,0
1082,2
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,2
1093,0
1094,0
1095,0
1096,1
1097,1
1098,0
1099,0
1100,0
1101,1
1102,0
1103,2
1104,0
1105,1
1106,0
1107,2
1108,0
1109,1
1110,0
1111,0
1112,0
1113,1
1114,0
1115,0
1116,2
1117,1
1118,0
1119,0
1120,2
1121,2
1122,0
1123,0
1124,0
1125,0
1126,0
1127,1
1128,0
1129,1
1130,2
1131,0
1132,0
1133,0
1134,1
1135,0
1136,0
1137,2
1138,0
1139,1
1140,0
1141,2
1142,2
1143,0
1144,0
1145,0
1146,1
1147,0
1148,0
1149,0
1150,2
1151,0
1152,0
1153,1
1154,0
1155,0
1156,2
1157,1
1158,0
1159,1
1160,0
1161,0
1162,0
1163,0
1164,1
1165,1
1166,0
1167,2
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,1
1177,1
1178,1
1179,0
1180,1
1181,0
1182,0
1183,0
1184,0
1185,1
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,1
1195,0
1196,1
1197,1
1198,1
1199,0
1200,0
1201,0
1202,0
1203,0
1204,1
1205,0
1206,0
1207,0
1208,1
1209,0
1210,1
1211,1
1212,0
1213,0
1214,2
1215,2
1216,0
1217,1
1218,0
1219,2
1220,0
1221,0
1222,1
1223,0
1224,0
1225,2
1226,0
1227,0
1228,0
1229,0
1230,0
1231,2
1232,0
1233,0
1234,0
1235,0
1236,1
1237,1
1238,1
1239,1
1240,1
1241,0
1242,1
1243,0
1244,0
1245,0
1246,1
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,2
1257,0
1258,1
1259,0
1260,0
1261,0
1262,0
1263,0
1264,2
1265,0
1266,2
1267,0
1268,1
1269,0
1270,1
1271,0
1272,2
1273,0
1274,1
1275,0
1276,1
1277,2
1278,0
1279,0
1280,0
1281,2
1282,0
1283,2
1284,0
1285,2
1286,2
1287,0
1288,2
1289,0
1290,0
1291,0
1292,1
1293,0
1294,0
1295,0
1296,1
1297,2
1298,0
1299,0
1300,2
1301,1
1302,1
1303,1
1304,0
1305,2
1306,0
1307,2
1308,0
1309,0
1310,1
1311,2
1312,1
1313,1
1314,0
1315,0
1316,2
1317,0
1318,2
1319,2
1320,2
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,1
1335,0
1336,0
1337,2
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,1
1346,2
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,2
1354,1
1355,2
1356,1
1357,1
1358,2
1359,0
1360,2
1361,2
1362,0
1363,0
1364,0
1365,0
1366,0
1367,1
1368,1
1369,1
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,2
1377,1
1378,1
1379,0
1380,0
1381,1
1382,1
1383,1
1384,0
1385,0
1386,0
1387,1
1388,0
1389,2
1390,0
1391,1
1392,0
1393,1
1394,0
1395,1
1396,2
1397,0
1398,2
1399,2
1400,0
1401,0
1402,1
1403,1
1404,2
1405,0
1406,0
1407,0
1408,0
1409,1
1410,1
1411,0
1412,1
1413,0
1414,0
1415,0
1416,2
1417,2
1418,0
1419,0
1420,0
1421,1
1422,0
1423,2
1424,1
1425,1
1426,0
1427,0
1428,0
1429,2
1430,1
1431,0
1432,0
1433,0
1434,1
1435,0
1436,0
1437,2
1438,0
1439,0
1440,0
1441,0
1442,1
1443,0
1444,1
1445,1
1446,1
1447,0
1448,2
1449,0
1450,2
1451,0
1452,1
1453,1
1454,0
1455,0
1456,1
1457,0
1458,0
1459,2
1460,1
1461,2
1462,1
1463,2
1464,1
1465,0
1466,1
1467,0
1468,2
1469,1
1470,0
1471,0
1472,0
1473,1
1474,1
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,2
1483,0
1484,1
1485,0
1486,0
1487,1
1488,0
1489,0
1490,2
1491,0
1492,1
1493,1
1494,1
1495,0
1496,0
1497,2
1498,0
1499,1
1500,0
1501,0
1502,0
1503,1
1504,0
1505,1
1506,0
1507,0
1508,2
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,2
1516,2
1517,1
1518,2
1519,0
1520,0
1521,0
1522,1
1523,0
1524,0
1525,1
1526,0
1527,1
1528,1
1529,2
1530,0
1531,2
1532,0
1533,1
1534,1
1535,0
1536,1
1537,0
1538,0
1539,0
1540,0
1541,0
1542,1
1543,2
1544,1
1545,0
1546,0
1547,1
1548,0
1549,0
1550,0
1551,0
1552,2
1553,0
1554,0
1555,1
1556,1
1557,0
1558,1
1559,0
1560,0
1561,0
1562,2
1563,0
1564,0
1565,1
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,1
1574,1
1575,1
1576,1
1577,0
1578,1
1579,1
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,1
1588,0
1589,0
1590,1
1591,2
1592,2
1593,0
1594,0
1595,2
1596,0
1597,0
1598,0
1599,1
1600,1
1601,0
1602,1
1603,2
1604,0
1605,1
1606,0
1607,0
1608,0
1609,1
1610,1
1611,0
1612,1
1613,2
1614,2
1615,0
1616,2
1617,0
1618,0
1619,0
1620,2
1621,0
1622,0
1623,1
1624,0
1625,0
1626,0
1627,2
1628,0
1629,2
1630,1
1631,1
1632,0
1633,0
1634,2
1635,0
1636,0
1637,1
1638,1
1639,0
1640,0
1641,1
1642,0
1643,0
1644,1
1645,0
1646,0
1647,0
1648,0
1649,0
1650,2
1651,0
1652,2
1653,1
1654,0
1655,2
1656,2
1657,0
1658,0
1659,1
1660,1
1661,1
1662,2
1663,0
1664,1
1665,0
1666,1
1667,0
1668,1
1669,0
1670,0
1671,0
1672,1
1673,0
1674,2
1675,0
1676,0
1677,2
1678,0
1679,2
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,1
1689,2
1690,0
1691,0
1692,2
1693,0
1694,0
1695,0
1696,0
1697,0
1698,1
1699,0
1700,2
1701,0
1702,1
1703,0
1704,0
1705,0
1706,1
1707,0
1708,0
1709,2
1710,0
1711,0
1712,1
1713,2
1714,2
1715,2
1716,2
1717,2
1718,0
1719,1
1720,0
1721,2
1722,2
1723,2
1724,1
1725,1
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,2
1735,0
1736,1
1737,0
1738,1
1739,1
1740,0
1741,0
1742,0
1743,0
1744,2
1745,1
1746,0
1747,0
1748,1
1749,1
1750,1
1751,0
1752,0
1753,1
1754,2
1755,0
1756,2
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,1
1765,0
1766,2
1767,0
1768,1
1769,1
1770,0
1771,0
1772,0
1773,0
1774,0
1775,1
1776,0
1777,1
1778,0
1779,1
1780,1
1781,0
1782,1
1783,0
1784,2
1785,0
1786,0
1787,1
1788,0
1789,1
1790,0
1791,0
1792,0
1793,2
1794,0
1795,0
1796,0
1797,2
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,1
1806,0
1807,2
1808,0
1809,0
1810,2
1811,2
1812,0
1813,0
1814,2
1815,2
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,1
1823,2
1824,0
1825,0
1826,1
1827,1
1828,1
1829,0
1830,0
1831,0
1832,0
1833,0
1834,1
1835,0
1836,0
1837,2
1838,0
1839,0
1840,1
1841,1
1842,0
1843,0
1844,0
1845,0
1846,2
1847,0
1848,0
1849,0
1850,2
1851,1
1852,0
1853,1
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,1
1862,2
1863,1
1864,0
1865,0
1866,0
1867,1
1868,0
1869,0
1870,1
1871,0
1872,1
1873,0
1874,1
1875,1
1876,0
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,2
1902,0
1903,0
1904,0
1905,0
1906,2
1907,0
1908,1
1909,0
1910,1
1911,1
1912,2
1913,2
1914,2
1915,0
1916,0
1917,0
1918,2
1919,1
1920,1
1921,0
1922,0
1923,1
1924,1
1925,1
1926,1
1927,0
1928,0
1929,0
1930,1
1931,0
1932,0
1933,0
1934,2
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,2
1943,2
1944,2
1945,2
1946,0
1947,0
1948,0
1949,0
1950,0
1951,1
1952,1
1953,1
1954,0
1955,1
1956,0
1957,2
1958,1
1959,0
1960,0
1961,0
1962,2
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,1
1974,0
1975,1
1976,0
1977,1
1978,0
1979,0
1980,1
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,1
1988,1
1989,2
1990,0
1991,1
1992,0
1993,2
1994,0
1995,0
1996,1
1997,0
1998,0
1999,0
2000,0
2001,0
2002,2
2003,0
2004,0
2005,2
2006,0
2007,0
2008,0
2009,1
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,2
2018,0
2019,0
2020,0
2021,0
2022,2
2023,1
2024,0
2025,0
2026,0
2027,1
2028,0
2029,0
2030,0
2031,0
2032,1
2033,2
2034,1
2035,2
2036,1
2037,1
2038,1
2039,2
2040,0
2041,1
2042,0
2043,1
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,1
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,1
2062,0
2063,1
2064,1
2065,0
2066,0
2067,0
2068,0
2069,1
2070,1
2071,0
2072,2
2073,2
2074,1
2075,0
2076,2
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,0
2084,2
2085,0
2086,0
2087,0
2088,1
2089,0
2090,1
2091,2
2092,0
2093,0
2094,1
2095,0
2096,0
2097,0
2098,0
2099,0
2100,1
2101,2
2102,0
2103,0
2104,1
2105,1
2106,0
2107,0
2108,0
2109,0
2110,2
2111,0
2112,0
2113,2
2114,0
2115,0
2116,1
2117,0
2118,1
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,1
2126,1
2127,0
2128,0
2129,0
2130,2
2131,0
2132,0
2133,1
2134,2
2135,0
2136,0
2137,2
2138,1
2139,0
2140,0
2141,1
2142,1
2143,0
2144,0
2145,2
2146,0
2147,0
2148,1
2149,0
2150,0
2151,0
2152,1
2153,0
2154,0
2155,0
2156,0
2157,1
2158,0
2159,0
2160,2
2161,1
2162,0
2163,0
2164,0
2165,0
2166,0
2167,2
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,1
2178,1
2179,0
2180,1
2181,0
2182,0
2183,1
2184,0
2185,0
2186,0
2187,0
2188,1
2189,0
2190,0
2191,0
2192,0
2193,1
2194,0
2195,0
2196,1
2197,0
2198,1
2199,0
2200,1
2201,0
2202,0
2203,2
2204,0
2205,1
2206,1
2207,2
2208,2
2209,0
2210,0
2211,0
2212,2
2213,0
2214,0
2215,0
2216,0
2217,1
2218,2
2219,1
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,2
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,1
2236,1
2237,0
2238,1
2239,0
2240,0
2241,0
2242,0
2243,0
2244,1
2245,0
2246,2
2247,1
2248,1
2249,0
2250,0
2251,0
2252,0
2253,0
2254,1
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,1
2262,0
2263,1
2264,0
2265,0
2266,1
2267,0
2268,2
2269,0
2270,1
2271,2
2272,1
2273,0
2274,1
2275,2
2276,0
2277,1
2278,2
2279,1
2280,0
2281,2
2282,0
2283,0
2284,0
2285,1
2286,0
2287,0
2288,0
2289,2
2290,0
2291,0
2292,1
2293,1
2294,0
2295,1
2296,0
2297,1
2298,0
2299,0
2300,2
2301,2
2302,0
2303,0
2304,1
2305,2
2306,0
2307,2
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,1
2317,0
2318,0
2319,1
2320,0
2321,0
2322,0
2323,1
2324,0
2325,0
2326,0
2327,1
2328,0
2329,2
2330,1
2331,2
2332,1
2333,1
2334,1
2335,1
2336,0
2337,1
2338,0
2339,0
2340,0
2341,1
2342,1
2343,1
2344,1
2345,0
2346,0
2347,1
2348,0
2349,0
2350,0
2351,0
2352,0
2353,1
2354,1
2355,0
2356,0
2357,1
2358,1
2359,1
2360,0
2361,0
2362,0
2363,2
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,2
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,1
2378,2
2379,0
2380,1
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,1
2388,2
2389,1
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,1
2397,2
2398,0
2399,0
2400,0
2401,0
2402,1
2403,0
2404,0
2405,0
2406,2
2407,0
2408,2
2409,0
2410,0
2411,1
2412,1
2413,2
2414,2
2415,0
2416,2
2417,2
2418,0
2419,0
2420,0
2421,0
2422,0
2423,1
2424,1
2425,1
2426,0
2427,1
2428,2
2429,0
2430,0
2431,1
2432,1
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,2
2441,2
2442,0
2443,1
2444,1
2445,0
2446,0
2447,2
2448,0
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,1
2460,1
2461,1
2462,0
2463,0
2464,0
2465,1
2466,0
2467,0
2468,0
2469,2
2470,2
2471,0
2472,0
2473,1
2474,0
2475,0
2476,1
2477,1
2478,0
2479,0
2480,0
2481,0
2482,2
2483,0
2484,0
2485,0
2486,1
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,1
2494,0
2495,0
2496,2
2497,2
2498,1
2499,2
2500,2
2501,2
2502,0
2503,1
2504,2
2505,0
2506,0
2507,0
2508,0
2509,0
2510,1
2511,0
2512,1
2513,0
2514,0
2515,1
2516,0
2517,0
2518,0
2519,0
2520,1
2521,0
2522,0
2523,0
2524,0
2525,1
2526,1
2527,0
2528,0
2529,0
2530,0
2531,1
2532,2
2533,1
2534,2
2535,1
2536,0
2537,2
2538,0
2539,2
2540,0
2541,0
2542,0
2543,2
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,2
2551,0
2552,0
2553,0
2554,0
2555,1
2556,0
2557,0
2558,0
2559,2
2560,2
2561,0
2562,1
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,1
2571,1
2572,1
2573,0
2574,0
2575,1
2576,0
2577,0
2578,1
2579,0
2580,0
2581,1
2582,0
2583,0
2584,0
2585,1
2586,0
2587,1
2588,1
2589,1
2590,0
2591,0
2592,0
2593,0
2594,0
2595,1
2596,0
2597,0
2598,1
2599,0
2600,0
2601,1
2602,0
2603,0
2604,0
2605,2
2606,2
2607,0
2608,1
2609,0
2610,1
2611,0
2612,1
2613,1
2614,0
2615,2
2616,2
2617,0
2618,0
2619,1
2620,1
2621,0
2622,0
2623,2
2624,0
2625,0
2626,2
2627,0
2628,0
2629,0
2630,0
2631,0
2632,2
2633,0
2634,0
2635,0
2636,2
2637,1
2638,0
2639,0
2640,2
2641,1
2642,2
2643,1
2644,0
2645,0
2646,1
2647,0
2648,1
2649,0
2650,0
2651,1
2652,0
2653,0
2654,0
2655,2
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,1
2665,0
2666,0
2667,1
2668,1
2669,1
2670,1
2671,0
2672,0
2673,1
2674,2
2675,0
2676,0
2677,0
2678,1
2679,0
2680,2
2681,0
2682,2
2683,0
2684,0
2685,0
2686,0
2687,2
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,1
2695,2
2696,0
2697,1
2698,0
2699,1
2700,2
2701,0
2702,0
2703,2
2704,1
2705,0
2706,0
2707,1
2708,2
2709,1
2710,0
2711,0
2712,0
2713,0
2714,2
2715,0
2716,0
2717,0
2718,0
2719,0
2720,1
2721,0
2722,0
2723,0
2724,1
2725,1
2726,0
2727,0
2728,0
2729,2
2730,0
2731,2
2732,0
2733,0
2734,0
2735,2
2736,1
2737,1
2738,1
2739,1
2740,0
2741,0
2742,2
2743,2
2744,0
2745,0
2746,2
2747,1
2748,0
2749,1
2750,1
2751,1
2752,1
2753,0
2754,0
2755,0
2756,0
2757,2
2758,0
2759,2
2760,0
2761,0
2762,2
2763,2
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,2
2774,0
2775,0
2776,0
2777,1
2778,0
2779,2
2780,0
2781,0
2782,0
2783,1
2784,0
2785,0
2786,1
2787,2
2788,1
2789,0
2790,0
2791,0
2792,0
2793,1
2794,0
2795,0
2796,0
2797,2
2798,2
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,1
2806,1
2807,1
2808,0
2809,1
2810,1
2811,0
2812,0
2813,2
2814,0
2815,0
2816,0
2817,0
2818,2
2819,1
2820,0
2821,2
2822,0
2823,2
2824,0
2825,0
2826,1
2827,2
2828,2
2829,0
2830,0
2831,0
2832,0
2833,0
2834,1
2835,0
2836,1
2837,0
2838,0
2839,0
2840,2
2841,0
2842,0
2843,2
2844,0
2845,1
2846,1
2847,2
2848,2
2849,0
2850,2
2851,0
2852,0
2853,0
2854,1
2855,1
2856,0
2857,0
2858,1
2859,0
2860,2
2861,0
2862,0
2863,0
2864,0
2865,0
2866,1
2867,0
2868,1
2869,0
2870,0
2871,0
2872,0
2873,1
2874,0
2875,1
2876,1
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,1
2884,2
2885,2
2886,0
2887,1
2888,0
2889,0
2890,1
2891,2
2892,0
2893,0
2894,1
2895,0
2896,0
2897,0
2898,1
2899,1
2900,0
2901,0
2902,0
2903,1
2904,0
2905,1
2906,1
2907,0
2908,2
2909,0
2910,0
2911,2
2912,0
2913,0
2914,0
2915,0
2916,1
2917,1
2918,0
2919,1
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,1
2936,1
2937,0
2938,0
2939,1
2940,0
2941,1
2942,1
2943,0
2944,1
2945,0
2946,0
2947,0
2948,2
2949,1
2950,0
2951,0
2952,0
2953,0
2954,0
2955,2
2956,1
2957,0
2958,1
2959,0
2960,1
2961,0
2962,0
2963,0
2964,2
2965,2
2966,0
2967,0
2968,1
2969,0
2970,0
2971,0
2972,1
2973,0
2974,0
2975,1
2976,0
2977,1
2978,0
2979,1
2980,1
2981,0
2982,0
2983,0
2984,0
2985,0
2986,2
2987,1
2988,1
2989,0
2990,0
2991,1
2992,0
2993,0
2994,0
2995,0
2996,0
2997,0
2998,2
2999,0
